fac1,fac2,cite
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n80228
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n80228
http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n84619
http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n84619
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/n84619
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n84619
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/n84619
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n84619
http://vivo.brown.edu/individual/aolszews,http://vivo.brown.edu/individual/ewiner,http://vivo.brown.edu/individual/n71256
http://vivo.brown.edu/individual/ewiner,http://vivo.brown.edu/individual/aolszews,http://vivo.brown.edu/individual/n71256
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n31225
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n31225
http://vivo.brown.edu/individual/jasander,http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/n24963
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/jasander,http://vivo.brown.edu/individual/n24963
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/n50356
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/n50356
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n50356
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/n50356
http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n50356
http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/n50356
http://vivo.brown.edu/individual/fluksmd,http://vivo.brown.edu/individual/smangray,http://vivo.brown.edu/individual/n69656
http://vivo.brown.edu/individual/smangray,http://vivo.brown.edu/individual/fluksmd,http://vivo.brown.edu/individual/n69656
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n2338
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n2338
http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n77790
http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/aehsan,http://vivo.brown.edu/individual/n77790
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/n77790
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/aehsan,http://vivo.brown.edu/individual/n77790
http://vivo.brown.edu/individual/aehsan,http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/n77790
http://vivo.brown.edu/individual/aehsan,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n77790
http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/skostadi,http://vivo.brown.edu/individual/n5740
http://vivo.brown.edu/individual/skostadi,http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/n5740
http://vivo.brown.edu/individual/emoitra,http://vivo.brown.edu/individual/msteinm,http://vivo.brown.edu/individual/n66908
http://vivo.brown.edu/individual/msteinm,http://vivo.brown.edu/individual/emoitra,http://vivo.brown.edu/individual/n66908
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n55720
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n55720
http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/lbraun,http://vivo.brown.edu/individual/n14157
http://vivo.brown.edu/individual/lbraun,http://vivo.brown.edu/individual/pgruppus,http://vivo.brown.edu/individual/n14157
http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n94763
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/pgozalo,http://vivo.brown.edu/individual/n94763
http://vivo.brown.edu/individual/jarussel,http://vivo.brown.edu/individual/yohuang,http://vivo.brown.edu/individual/n70411
http://vivo.brown.edu/individual/yohuang,http://vivo.brown.edu/individual/jarussel,http://vivo.brown.edu/individual/n70411
http://vivo.brown.edu/individual/emmorrow,http://vivo.brown.edu/individual/rm4,http://vivo.brown.edu/individual/n13044
http://vivo.brown.edu/individual/rm4,http://vivo.brown.edu/individual/emmorrow,http://vivo.brown.edu/individual/n13044
http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/rsoemedi,http://vivo.brown.edu/individual/n61278
http://vivo.brown.edu/individual/rsoemedi,http://vivo.brown.edu/individual/wfairbro,http://vivo.brown.edu/individual/n61278
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/n49498
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n49498
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n63832
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n63832
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n37358
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/n37358
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/n25165
http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/n25165
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n3426
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n3426
http://vivo.brown.edu/individual/dmwillia,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n75421
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/dmwillia,http://vivo.brown.edu/individual/n75421
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n15305
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n15305
http://vivo.brown.edu/individual/trogo,http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/n63980
http://vivo.brown.edu/individual/rkantor,http://vivo.brown.edu/individual/trogo,http://vivo.brown.edu/individual/n63980
http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n93266
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/n93266
http://vivo.brown.edu/individual/rfreiman,http://vivo.brown.edu/individual/cschorlp,http://vivo.brown.edu/individual/n99568
http://vivo.brown.edu/individual/cschorlp,http://vivo.brown.edu/individual/rfreiman,http://vivo.brown.edu/individual/n99568
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n32065
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n32065
http://vivo.brown.edu/individual/dmwillia,http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/n14865
http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/dmwillia,http://vivo.brown.edu/individual/n14865
http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/iozden,http://vivo.brown.edu/individual/n98697
http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/rburwell,http://vivo.brown.edu/individual/n98697
http://vivo.brown.edu/individual/iozden,http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/n98697
http://vivo.brown.edu/individual/iozden,http://vivo.brown.edu/individual/rburwell,http://vivo.brown.edu/individual/n98697
http://vivo.brown.edu/individual/rburwell,http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/n98697
http://vivo.brown.edu/individual/rburwell,http://vivo.brown.edu/individual/iozden,http://vivo.brown.edu/individual/n98697
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/n53646
http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/n53646
http://vivo.brown.edu/individual/gkeitner,http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/n44761
http://vivo.brown.edu/individual/rkohnmd,http://vivo.brown.edu/individual/gkeitner,http://vivo.brown.edu/individual/n44761
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/jw13,http://vivo.brown.edu/individual/n30945
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n30945
http://vivo.brown.edu/individual/jw13,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n30945
http://vivo.brown.edu/individual/jw13,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n30945
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n30945
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/jw13,http://vivo.brown.edu/individual/n30945
http://vivo.brown.edu/individual/emcquaid,http://vivo.brown.edu/individual/juburton,http://vivo.brown.edu/individual/n6195
http://vivo.brown.edu/individual/juburton,http://vivo.brown.edu/individual/emcquaid,http://vivo.brown.edu/individual/n6195
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/n25937
http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n25937
http://vivo.brown.edu/individual/jdonoghu,http://vivo.brown.edu/individual/lhochber,http://vivo.brown.edu/individual/n10863
http://vivo.brown.edu/individual/lhochber,http://vivo.brown.edu/individual/jdonoghu,http://vivo.brown.edu/individual/n10863
http://vivo.brown.edu/individual/fluksmd,http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/n1028
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/fluksmd,http://vivo.brown.edu/individual/n1028
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/jw33,http://vivo.brown.edu/individual/n72691
http://vivo.brown.edu/individual/jw33,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n72691
http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/wcao,http://vivo.brown.edu/individual/n9744
http://vivo.brown.edu/individual/wcao,http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/n9744
http://vivo.brown.edu/individual/myajima,http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/n74626
http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/myajima,http://vivo.brown.edu/individual/n74626
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/n7112
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/n7112
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/n7112
http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/n7112
http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/n7112
http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/tpearlst,http://vivo.brown.edu/individual/n7112
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/n40119
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/n40119
http://vivo.brown.edu/individual/yguan,http://vivo.brown.edu/individual/lewei,http://vivo.brown.edu/individual/n24978
http://vivo.brown.edu/individual/yguan,http://vivo.brown.edu/individual/rterekmd,http://vivo.brown.edu/individual/n24978
http://vivo.brown.edu/individual/lewei,http://vivo.brown.edu/individual/yguan,http://vivo.brown.edu/individual/n24978
http://vivo.brown.edu/individual/lewei,http://vivo.brown.edu/individual/rterekmd,http://vivo.brown.edu/individual/n24978
http://vivo.brown.edu/individual/rterekmd,http://vivo.brown.edu/individual/yguan,http://vivo.brown.edu/individual/n24978
http://vivo.brown.edu/individual/rterekmd,http://vivo.brown.edu/individual/lewei,http://vivo.brown.edu/individual/n24978
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n15007
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n15007
http://vivo.brown.edu/individual/ldworkin,http://vivo.brown.edu/individual/rgong,http://vivo.brown.edu/individual/n98612
http://vivo.brown.edu/individual/rgong,http://vivo.brown.edu/individual/ldworkin,http://vivo.brown.edu/individual/n98612
http://vivo.brown.edu/individual/lbrownmd,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n24097
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/lbrownmd,http://vivo.brown.edu/individual/n24097
http://vivo.brown.edu/individual/mranney,http://vivo.brown.edu/individual/dsteelem,http://vivo.brown.edu/individual/n52374
http://vivo.brown.edu/individual/dsteelem,http://vivo.brown.edu/individual/mranney,http://vivo.brown.edu/individual/n52374
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n16512
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n16512
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n12877
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/n12877
http://vivo.brown.edu/individual/mranney,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n62090
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/mranney,http://vivo.brown.edu/individual/n62090
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/n74582
http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/n74582
http://vivo.brown.edu/individual/scruiksh,http://vivo.brown.edu/individual/bconnors,http://vivo.brown.edu/individual/n7965
http://vivo.brown.edu/individual/bconnors,http://vivo.brown.edu/individual/scruiksh,http://vivo.brown.edu/individual/n7965
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n49428
